Date,Adj Close,Close,High,Low,Open,Volume,Log_returns
2014-09-22,4527.68994140625,4527.68994140625,4568.8701171875,4513.1201171875,4568.4501953125,1881520000,-0.011441291357354728
2014-09-23,4508.68994140625,4508.68994140625,4536.02978515625,4508.419921875,4511.31982421875,1847730000,-0.004205230024853864
2014-09-24,4555.22021484375,4555.22021484375,4557.27001953125,4500.1298828125,4514.919921875,1765260000,0.010267242589267507
2014-09-25,4466.75,4466.75,4546.93017578125,4466.64013671875,4540.81982421875,1939610000,-0.01961280045173645
2014-09-26,4512.18994140625,4512.18994140625,4515.75,4475.47998046875,4476.47998046875,1637480000,0.0101215354214414
2014-09-29,4505.85009765625,4505.85009765625,4515.240234375,4464.43994140625,4465.83984375,1737750000,-0.0014060360714733264
2014-09-30,4493.39013671875,4493.39013671875,4522.06005859375,4483.91015625,4512.64013671875,2200380000,-0.002769115741976078
2014-10-01,4422.08984375,4422.08984375,4486.7900390625,4409.2998046875,4486.64990234375,2312630000,-0.01599505876341688
2014-10-02,4430.2001953125,4430.2001953125,4441.9501953125,4367.740234375,4421.25,2165500000,0.0018323741757181316
2014-10-03,4475.6201171875,4475.6201171875,4488.06982421875,4445.72021484375,4456.81005859375,1777640000,0.010200141948125612
2014-10-06,4454.7998046875,4454.7998046875,4496.259765625,4444.10009765625,4492.39990234375,1828240000,-0.004662793105909297
2014-10-07,4385.2001953125,4385.2001953125,4441.759765625,4385.14990234375,4433.91015625,2111360000,-0.015746843336384618
2014-10-08,4468.58984375,4468.58984375,4473.72998046875,4355.33984375,4385.7001953125,2451630000,0.018837608299838896
2014-10-09,4378.33984375,4378.33984375,4464.1298828125,4377.27978515625,4458.2900390625,2264220000,-0.020403266226501057
2014-10-10,4276.240234375,4276.240234375,4380.509765625,4276.240234375,4354.6298828125,2765750000,-0.02359544781251243
2014-10-13,4213.66015625,4213.66015625,4303.81982421875,4212.8701171875,4274.91015625,2467830000,-0.014742507845565155
2014-10-14,4227.169921875,4227.169921875,4281.33984375,4212.81982421875,4246.22998046875,2496120000,0.003201054170238505
2014-10-15,4215.31982421875,4215.31982421875,4231.5400390625,4116.60009765625,4154.10009765625,3058740000,-0.0028072537355371893
2014-10-16,4217.39013671875,4217.39013671875,4246.009765625,4131.64990234375,4133.25,2591940000,0.0004910195064661626
2014-10-17,4258.43994140625,4258.43994140625,4296.10986328125,4241.669921875,4275.08984375,2260070000,0.009686396558486115
2014-10-20,4316.06982421875,4316.06982421875,4316.8701171875,4248.22021484375,4254.16015625,1717370000,0.013442342986070511
2014-10-21,4419.47998046875,4419.47998046875,4419.47998046875,4356.10009765625,4359.169921875,1997580000,0.023676812432221573
2014-10-22,4382.85009765625,4382.85009765625,4435.85986328125,4381.27978515625,4429.16015625,1967020000,-0.008322817692813183
2014-10-23,4452.7900390625,4452.7900390625,4475.5498046875,4421.56005859375,4427.43994140625,1952380000,0.015831654783962687
2014-10-24,4483.72021484375,4483.72021484375,4486.259765625,4445.85009765625,4459.4599609375,1754300000,0.00692223214876713
2014-10-27,4485.93017578125,4485.93017578125,4489.60009765625,4450.2900390625,4469.02001953125,1585580000,0.0004927641292525539
2014-10-28,4564.2900390625,4564.2900390625,4564.2900390625,4505.10986328125,4505.72998046875,1966920000,0.01731710823357259
2014-10-29,4549.22998046875,4549.22998046875,4564.43994140625,4517.02001953125,4551.3701171875,2184050000,-0.0033049957140349924
2014-10-30,4566.14013671875,4566.14013671875,4575.5,4521.7900390625,4532.10009765625,2034960000,0.0037102554106654556
2014-10-31,4630.740234375,4630.740234375,4641.509765625,4616.580078125,4639.4501953125,2424360000,0.014048494163974617
2014-11-03,4638.91015625,4638.91015625,4654.18994140625,4627.419921875,4633.7099609375,2033000000,0.0017627253771574224
2014-11-04,4623.64013671875,4623.64013671875,4635.9501953125,4594.919921875,4623.77001953125,1939320000,-0.003297155293505045
2014-11-05,4620.72021484375,4620.72021484375,4650.39013671875,4607.72998046875,4649.47021484375,2001870000,-0.0006317196346874504
2014-11-06,4638.47021484375,4638.47021484375,4639.169921875,4604.759765625,4616.77978515625,1986820000,0.0038340331972334324
2014-11-07,4632.52978515625,4632.52978515625,4638.7998046875,4606.81005859375,4636.89013671875,1978830000,-0.0012815080359138643
2014-11-10,4651.6201171875,4651.6201171875,4653.3798828125,4626.490234375,4635.10009765625,1830010000,0.0041124624520801085
